ID,Name_Lang_enUS,Effect_1,EffectItemType_1,Effect_2,EffectItemType_2,Effect_3,EffectItemType_3,Reagent_1,ReagentCount_1,Reagent_2,ReagentCount_2,Reagent_3,ReagentCount_3,Reagent_4,ReagentCount_4,Reagent_5,ReagentCount_5,Reagent_6,ReagentCount_6,Reagent_7,ReagentCount_7,Reagent_8,ReagentCount_8
35818,QAEnchant Gloves +10 Spell Crit Rating,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35819,QAEnchant Gloves +15 Strength,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35820,QAEnchant Gloves +26 Attack Power,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35821,QAEnchant Chest +15 Resilience,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35822,QAEnchant Chest +6 Mana\5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35823,QAEnchant Chest +15 Spirit,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35824,QAEnchant Chest +6 Stats,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35825,QAEnchant Chest +150 Mana,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35826,QAEnchant Chest +150 Health,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35886,Windfury Weapon,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36074,Blackstorm Leggings,24,29964,0,0,0,0,8170,10,7081,8,8172,2,14341,1,0,0,0,0,0,0,0,0
36075,Wildfeather Leggings,24,29970,0,0,0,0,8170,10,17056,5,8153,4,8172,2,14341,1,0,0,0,0,0,0
36076,Dragonstrike Leggings,24,29971,0,0,0,0,8170,10,8165,10,0,0,8172,2,14341,1,0,0,0,0,0,0
36077,Primalstorm Breastplate,24,29973,0,0,0,0,23793,4,22451,2,22452,2,14341,2,0,0,0,0,0,0,0,0
36078,Living Crystal Breastplate,24,29974,0,0,0,0,23793,4,25699,12,21886,3,14341,2,0,0,0,0,0,0,0,0
36079,Golden Dragonstrike Breastplate,24,29975,0,0,0,0,23793,4,15416,8,21884,3,14341,2,0,0,0,0,0,0,0,0
36122,Earthforged Leggings,24,30069,0,0,0,0,3860,16,7075,2,0,0,0,0,0,0,0,0,0,0,0,0
36124,Windforged Leggings,24,30070,0,0,0,0,3860,16,7081,2,0,0,0,0,0,0,0,0,0,0,0,0
36125,Light Earthforged Blade,24,30071,0,0,0,0,3860,12,7075,4,0,0,0,0,0,0,0,0,0,0,0,0
36126,Light Skyforged Axe,24,30072,0,0,0,0,3860,12,7081,4,0,0,0,0,0,0,0,0,0,0,0,0
36128,Light Emberforged Hammer,24,30073,0,0,0,0,3860,12,7077,4,0,0,0,0,0,0,0,0,0,0,0,0
36129,Heavy Earthforged Breastplate,24,30074,0,0,0,0,23446,8,22452,4,0,0,0,0,0,0,0,0,0,0,0,0
36130,Stormforged Hauberk,24,30076,0,0,0,0,23446,8,21885,2,22451,2,0,0,0,0,0,0,0,0,0,0
36131,Windforged Rapier,24,30077,0,0,0,0,23446,6,22451,6,0,0,0,0,0,0,0,0,0,0,0,0
36133,Stoneforged Claymore,24,30086,0,0,0,0,23446,10,22452,6,0,0,0,0,0,0,0,0,0,0,0,0
36134,Stormforged Axe,24,30087,0,0,0,0,23446,8,21885,3,22451,3,0,0,0,0,0,0,0,0,0,0
36135,Skyforged Great Axe,24,30088,0,0,0,0,23446,10,22451,6,0,0,0,0,0,0,0,0,0,0,0,0
36136,Lavaforged Warhammer,24,30089,0,0,0,0,23446,8,21884,6,0,0,0,0,0,0,0,0,0,0,0,0
36137,Great Earthforged Hammer,24,30093,0,0,0,0,23446,12,22452,6,0,0,0,0,0,0,0,0,0,0,0,0
36210,Clam Bar,24,30155,0,0,0,0,24477,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36256,Embrace of the Twisting Nether,24,23565,0,0,0,0,23564,1,30183,2,0,0,0,0,0,0,0,0,0,0,0,0
36257,Bulwark of the Ancient Kings,24,28485,0,0,0,0,28484,1,30183,2,0,0,0,0,0,0,0,0,0,0,0,0
36258,Blazefury,24,28427,0,0,0,0,28426,1,30183,5,0,0,0,0,0,0,0,0,0,0,0,0
36259,Lionheart Executioner,24,28430,0,0,0,0,28429,1,30183,5,0,0,0,0,0,0,0,0,0,0,0,0
36260,Wicked Edge of the Planes,24,28433,0,0,0,0,28432,1,30183,5,0,0,0,0,0,0,0,0,0,0,0,0
36261,Bloodmoon,24,28436,0,0,0,0,28435,1,30183,5,0,0,0,0,0,0,0,0,0,0,0,0
36262,Dragonstrike,24,28439,0,0,0,0,28438,1,30183,5,0,0,0,0,0,0,0,0,0,0,0,0
36263,Stormherald,24,28442,0,0,0,0,28441,1,30183,5,0,0,0,0,0,0,0,0,0,0,0,0
36281,QAEnchant Ring +2 Weapon Damage,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36282,QAEnchant Ring +12 Spell Damage,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36283,QAEnchant Ring +20 Healing,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36284,QAEnchant Ring +4 Stats,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36285,QAEnchant Cloak +7 Resistances,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36286,QAEnchant Boots +4 Health & Mana\5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36315,Belt of Blasting,24,30038,0,0,0,0,30183,2,21842,4,21884,15,14341,2,0,0,0,0,0,0,0,0
36316,Belt of the Long Road,24,30036,0,0,0,0,30183,2,21842,4,21886,10,14341,2,21885,10,0,0,0,0,0,0
36317,Boots of Blasting,24,30037,0,0,0,0,23572,2,24272,4,24271,4,14341,2,0,0,0,0,0,0,0,0
36318,Boots of the Long Road,24,30035,0,0,0,0,23572,2,21845,4,24271,4,14341,2,0,0,0,0,0,0,0,0
36349,Belt of Natural Power,24,30042,0,0,0,0,30183,2,23793,4,21886,10,14341,2,22451,10,0,0,0,0,0,0
36351,Belt of Deep Shadow,24,30040,0,0,0,0,30183,2,23793,4,22456,10,14341,2,22451,10,0,0,0,0,0,0
36352,Belt of the Black Eagle,24,30046,0,0,0,0,30183,2,23793,4,22451,10,29547,10,14341,2,0,0,0,0,0,0
36353,Monsoon Belt,24,30044,0,0,0,0,30183,2,23793,4,21885,10,29547,6,14341,2,0,0,0,0,0,0
36355,Boots of Natural Grace,24,30041,0,0,0,0,23572,2,23793,4,21886,12,14341,2,0,0,0,0,0,0,0,0
36357,Boots of Utter Darkness,24,30039,0,0,0,0,23572,2,23793,4,22456,12,14341,2,0,0,0,0,0,0,0,0
36358,Boots of the Crimson Hawk,24,30045,0,0,0,0,23572,2,23793,4,22451,10,29547,6,14341,2,0,0,0,0,0,0
36359,Hurricane Boots,24,30043,0,0,0,0,23572,2,23793,4,21885,10,29547,6,14341,2,0,0,0,0,0,0
36389,Belt of the Guardian,24,30034,0,0,0,0,30183,2,23573,5,21885,10,22452,5,0,0,0,0,0,0,0,0
36390,Red Belt of Battle,24,30032,0,0,0,0,30183,2,23573,5,21884,10,0,0,0,0,0,0,0,0,0,0
36391,Boots of the Protector,24,30033,0,0,0,0,23572,2,23573,4,21885,12,0,0,0,0,0,0,0,0,0,0
36392,Red Havoc Boots,24,30031,0,0,0,0,23572,2,23573,4,21884,12,0,0,0,0,0,0,0,0,0,0
36412,Summon Nether Spikes,24,30320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36494,Rockbiter Weapon,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36495,Rockbiter Weapon,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36496,Rockbiter Weapon,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36503,Enchant Shield,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36523,Brilliant Necklace,24,30419,0,0,0,0,2841,4,20817,1,1206,1,0,0,0,0,0,0,0,0,0,0
36524,Heavy Jade Ring,24,30420,0,0,0,0,1529,1,20817,1,3575,2,0,0,0,0,0,0,0,0,0,0
36525,Red Ring of Destruction,24,30421,0,0,0,0,7910,1,21752,1,0,0,0,0,0,0,0,0,0,0,0,0
36526,Diamond Focus Ring,24,30422,0,0,0,0,12800,1,21752,1,0,0,0,0,0,0,0,0,0,0,0,0
36546,Boil Bleeding Hollow Blood,33,0,86,0,24,30430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36565,Crystal Combine,24,30438,0,0,0,0,30436,1,30437,1,0,0,0,0,0,0,0,0,0,0,0,0
36665,Netherflame Robe,24,30459,0,0,0,0,21840,10,21884,5,22456,6,21881,2,0,0,0,0,0,0,0,0
36667,Netherflame Belt,24,30460,0,0,0,0,21840,6,21887,4,21884,3,22456,4,21881,2,0,0,0,0,0,0
36668,Netherflame Boots,24,30461,0,0,0,0,21840,6,21887,4,21884,2,22456,6,21881,2,0,0,0,0,0,0
36669,Lifeblood Leggings,24,30465,0,0,0,0,21840,10,21885,5,21886,5,21881,2,0,0,0,0,0,0,0,0
36670,Lifeblood Belt,24,30463,0,0,0,0,21840,6,21887,4,21885,3,21886,3,21881,2,0,0,0,0,0,0
36672,Lifeblood Bracers,24,30464,0,0,0,0,21840,4,21887,4,21885,2,21886,2,21881,2,0,0,0,0,0,0
36686,Shadowcloth,24,24272,64,0,0,0,21842,1,22456,1,21884,1,0,0,0,0,0,0,0,0,0,0
36744,Rockbiter Weapon,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36750,Rockbiter Weapon,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36751,Rockbiter Weapon,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36752,Rockbiter Weapon,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36753,Rockbiter Weapon,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36754,Rockbiter Weapon,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36755,Rockbiter Weapon,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36756,Rockbiter Weapon,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36757,Rockbiter Weapon,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36758,Rockbiter Weapon,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36759,Rockbiter Weapon,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36760,Rockbiter Weapon,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36761,Rockbiter Weapon,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36954,Dimensional Ripper - Area 52,24,30542,0,0,0,0,23784,1,21884,2,23826,2,23783,4,23786,1,0,0,0,0,0,0
36955,Ultrasafe Transporter - Toshley's Station,24,30544,0,0,0,0,23784,1,22451,2,23787,2,23783,4,23786,1,0,0,0,0,0,0
37360,Consecrated Weapon,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37420,Conjure Water,24,30703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37602,Replace Lost Spectrecles T1,24,30719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37700,Replace Lost Spectrecles T2,24,30721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37818,Bronze Band of Force,24,30804,0,0,0,0,2841,2,20817,1,774,3,818,3,1210,2,0,0,0,0,0,0
37836,Spice Bread,24,30816,0,0,0,0,30817,1,2678,1,0,0,0,0,0,0,0,0,0,0,0,0
37855,Ring of Arcane Shielding,24,30825,0,0,0,0,23447,2,22457,8,0,0,0,0,0,0,0,0,0,0,0,0
37873,Cloak of Arcane Evasion,24,30831,0,0,0,0,21842,4,22457,3,21886,3,21881,2,0,0,0,0,0,0,0,0
37882,Flameheart Bracers,24,30837,0,0,0,0,21840,5,21884,5,14341,2,0,0,0,0,0,0,0,0,0,0
37883,Flameheart Gloves,24,30838,0,0,0,0,21840,7,21884,7,14341,2,0,0,0,0,0,0,0,0,0,0
37884,Flameheart Vest,24,30839,0,0,0,0,21840,9,21884,9,14341,2,0,0,0,0,0,0,0,0,0,0
37889,Arcanum of Chromatic Warding,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37891,Arcanum of the Outcast,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38068,Mercurial Adamantite,24,31079,0,0,0,0,24243,4,22452,1,0,0,0,0,0,0,0,0,0,0,0,0
38070,Mercurial Stone,24,31080,0,0,0,0,22452,1,21886,1,22457,1,0,0,0,0,0,0,0,0,0,0
38134,Throw Key,24,31088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38156,Create Overseer Disguise,24,31122,0,0,0,0,31121,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38175,Bronze Torc,24,31154,0,0,0,0,2841,6,20817,1,1705,1,0,0,0,0,0,0,0,0,0,0
38178,Create Wyrmcult Blackwhelp Item,24,31130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38202,Heat Mold,3,0,24,31252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38345,Light Bleeding Hollow Torch,24,31346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38444,Energize Headpiece,3,0,24,31365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38453,Mashing Giblets Together,24,31372,0,0,0,0,31373,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38473,Wildguard Breastplate,24,31364,0,0,0,0,23448,8,21886,12,22456,12,23572,1,0,0,0,0,0,0,0,0
38475,Wildguard Leggings,24,31367,0,0,0,0,23448,8,21886,12,22456,12,23572,1,0,0,0,0,0,0,0,0
38476,Wildguard Helm,24,31368,0,0,0,0,23448,8,21886,12,22456,12,23572,1,0,0,0,0,0,0,0,0
38477,Iceguard Breastplate,24,31369,0,0,0,0,23449,8,21885,12,21884,12,23572,1,0,0,0,0,0,0,0,0
38478,Iceguard Leggings,24,31370,0,0,0,0,23449,8,21885,12,21884,12,23572,1,0,0,0,0,0,0,0,0
38479,Iceguard Helm,24,31371,0,0,0,0,23449,8,21885,12,21884,12,23572,1,0,0,0,0,0,0,0,0
38503,The Frozen Eye,24,31398,0,0,0,0,31079,4,23449,2,21885,6,21884,6,0,0,0,0,0,0,0,0
38504,The Natural Ward,24,31399,0,0,0,0,31079,4,23448,2,21886,6,22456,6,0,0,0,0,0,0,0,0
38612,Dire Pinfeather - Create Exorcism Feather,24,31518,0,0,0,0,31495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38613,Grishnath Orb - Create Exorcism Feather,24,31518,0,0,0,0,31517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38614,Create Primal Mooncloth Sample,24,31530,64,0,0,0,31525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38615,Poison,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38708,Demonaic Visitation,24,31607,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38867,Mok'Nathal Shortribs,24,31672,0,0,0,0,31670,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38868,Crunchy Serpent,24,31673,0,0,0,0,31671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38960,Fel Strength Elixir,24,31679,0,0,0,0,22789,1,22792,2,18256,1,0,0,0,0,0,0,0,0,0,0
38961,Fel Mana Potion,24,31677,0,0,0,0,22793,1,22792,2,18256,1,0,0,0,0,0,0,0,0,0,0
38962,Fel Regeneration Potion,24,31676,0,0,0,0,22785,2,22792,3,18256,1,0,0,0,0,0,0,0,0,0,0
39101,Create Felsword Gas Mask,24,31366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39116,Create Tempest Key,24,31704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39244,Gather Warp Chaser Blood,24,31813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39403,QAEnchant Bracer +12 Intellect,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39404,QAEnchant Bracer +24 Attack Power,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39405,QAEnchant Bracer +30 Healing,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39406,QAEnchant Bracer +15 Spell Damage,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39407,QAEnchant Bracer +12 Defense,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39408,QAEnchant Bracer +12 Stamina,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39409,QAEnchant Bracer +6 Mana\5 Sec,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39410,QAEnchant Bracer +4 All Stats,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39411,QAEnchant Bracer +12 Strength,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39451,Great Golden Draenite,24,31860,0,0,0,0,23112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39452,Great Dawnstone,24,31861,0,0,0,0,23440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39455,Balanced Shadow Draenite,24,31862,0,0,0,0,23107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39458,Infused Shadow Draenite,24,31864,0,0,0,0,23107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39462,Infused Nightseye,24,31865,0,0,0,0,23441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39463,Balanced Nightseye,24,31863,0,0,0,0,23441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39466,Veiled Flame Spessarite,24,31866,0,0,0,0,21929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39467,Wicked Flame Spessarite,24,31869,0,0,0,0,21929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39470,Veiled Noble Topaz,24,31867,0,0,0,0,23439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39471,Wicked Noble Topaz,24,31868,0,0,0,0,23439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39480,Blessings Deck,24,31890,0,0,0,0,0,0,31889,1,31888,1,31885,1,31884,1,31887,1,31886,1,31883,1
39481,Storms Deck,24,31891,0,0,0,0,0,0,31900,1,31899,1,31895,1,31894,1,31898,1,31896,1,31893,1
39483,Furies Deck,24,31907,0,0,0,0,0,0,31909,1,31908,1,31904,1,31903,1,31906,1,31905,1,31902,1
39484,Lunacy Deck,24,31914,0,0,0,0,0,0,31918,1,31917,1,31913,1,31912,1,31916,1,31915,1,31911,1
39512,OCW Create Blood Elf Orphan Whistle,24,31880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39513,OCW Create Draenei Orphan Whistle,24,31881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39636,Elixir of Major Fortitude,24,32062,0,0,0,0,22787,2,22785,1,18256,1,0,0,0,0,0,0,0,0,0,0
39637,Earthen Elixir,24,32063,0,0,0,0,22786,1,22787,2,18256,1,0,0,0,0,0,0,0,0,0,0
39638,Elixir of Draenic Wisdom,24,32067,0,0,0,0,22785,1,22789,1,18256,1,0,0,0,0,0,0,0,0,0,0
39639,Elixir of Ironskin,24,32068,0,0,0,0,22790,1,22787,1,18256,1,0,0,0,0,0,0,0,0,0,0
39705,Bold Crimson Spinel,24,32193,0,0,0,0,32227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39706,Delicate Crimson Spinel,24,32194,0,0,0,0,32227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39710,Teardrop Crimson Spinel,24,32195,0,0,0,0,32227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39711,Runed Crimson Spinel,24,32196,0,0,0,0,32227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39712,Bright Crimson Spinel,24,32197,0,0,0,0,32227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39713,Subtle Crimson Spinel,24,32198,0,0,0,0,32227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39714,Flashing Crimson Spinel,24,32199,0,0,0,0,32227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39715,Solid Empyrean Sapphire,24,32200,0,0,0,0,32228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39716,Sparkling Empyrean Sapphire,24,32201,0,0,0,0,32228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39717,Lustrous Empyrean Sapphire,24,32202,0,0,0,0,32228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39718,Stormy Empyrean Sapphire,24,32203,0,0,0,0,32228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39719,Brilliant Lionseye,24,32204,0,0,0,0,32229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39720,Smooth Lionseye,24,32205,0,0,0,0,32229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39721,Rigid Lionseye,24,32206,0,0,0,0,32229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39722,Gleaming Lionseye,24,32207,0,0,0,0,32229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39723,Thick Lionseye,24,32208,0,0,0,0,32229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39724,Mystic Lionseye,24,32209,0,0,0,0,32229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39725,Great Lionseye,24,32210,0,0,0,0,32229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39727,Sovereign Shadowsong Amethyst,24,32211,0,0,0,0,32230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39728,Shifting Shadowsong Amethyst,24,32212,0,0,0,0,32230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39729,Balanced Shadowsong Amethyst,24,32213,0,0,0,0,32230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39730,Infused Shadowsong Amethyst,24,32214,0,0,0,0,32230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39731,Glowing Shadowsong Amethyst,24,32215,0,0,0,0,32230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39732,Royal Shadowsong Amethyst,24,32216,0,0,0,0,32230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39733,Inscribed Pyrestone,24,32217,0,0,0,0,32231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39734,Potent Pyrestone,24,32218,0,0,0,0,32231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39735,Luminous Pyrestone,24,32219,0,0,0,0,32231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39736,Glinting Pyrestone,24,32220,0,0,0,0,32231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39737,Veiled Pyrestone,24,32221,0,0,0,0,32231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39738,Wicked Pyrestone,24,32222,0,0,0,0,32231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39739,Enduring Seaspray Emerald,24,32223,0,0,0,0,32249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39740,Radiant Seaspray Emerald,24,32224,0,0,0,0,32249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39741,Dazzling Seaspray Emerald,24,32225,0,0,0,0,32249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39742,Jagged Seaspray Emerald,24,32226,0,0,0,0,32249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39812,Captured Sparrowhawk,24,32320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39830,Create Eye of Haramad,24,32092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39886,Give Southfury Moonstone,24,32364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39895,Fused Wiring,24,7191,0,0,0,0,20816,3,7078,2,0,0,0,0,0,0,0,0,0,0,0,0
39956,Create Naj'entus Spine,24,32408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39961,Relentless Earthstorm Diamond,24,32409,0,0,0,0,25867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39963,Thundering Skyfire Diamond,24,32410,0,0,0,0,25868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39971,Icy Blasting Primers,24,32423,0,0,0,0,21885,1,23781,2,21877,2,0,0,0,0,0,0,0,0,0,0
39973,Frost Grenades,24,32413,0,0,0,0,32423,1,23782,1,23783,1,0,0,0,0,0,0,0,0,0,0
39997,Boots of Shackled Souls,24,32398,0,0,0,0,32428,2,22450,1,21886,2,22456,4,25700,4,0,0,0,0,0,0
40001,Greaves of Shackled Souls,24,32400,0,0,0,0,32428,3,22450,1,21886,4,22456,6,25700,3,0,0,0,0,0,0
40002,Waistguard of Shackled Souls,24,32397,0,0,0,0,32428,2,22450,1,21886,3,22456,4,25700,2,0,0,0,0,0,0
40003,Redeemed Soul Moccasins,24,32394,0,0,0,0,32428,2,22450,1,21886,2,22456,4,25707,4,0,0,0,0,0,0
40004,Redeemed Soul Wristguards,24,32395,0,0,0,0,32428,1,22450,1,21886,2,22456,2,25707,2,0,0,0,0,0,0
40005,Redeemed Soul Legguards,24,32396,0,0,0,0,32428,3,22450,1,21886,4,22456,6,25707,3,0,0,0,0,0,0
40006,Redeemed Soul Cinch,24,32393,0,0,0,0,32428,2,22450,1,21886,3,22456,4,25707,2,0,0,0,0,0,0
40020,Soulguard Slippers,24,32391,0,0,0,0,32428,2,22450,1,21886,2,22456,4,21842,1,0,0,0,0,0,0
40021,Soulguard Bracers,24,32392,0,0,0,0,32428,1,22450,1,21886,2,22456,2,21842,1,0,0,0,0,0,0
40023,Soulguard Leggings,24,32389,0,0,0,0,32428,3,22450,1,21886,4,22456,6,21842,2,0,0,0,0,0,0
40024,Soulguard Girdle,24,32390,0,0,0,0,32428,2,22450,1,21886,3,22456,4,21842,1,0,0,0,0,0,0
40033,Shadesteel Sabots,24,32402,0,0,0,0,32428,2,22450,1,21886,2,22456,4,23446,4,0,0,0,0,0,0
40034,Shadesteel Bracers,24,32403,0,0,0,0,32428,1,22450,1,21886,2,22456,2,23446,4,0,0,0,0,0,0
40035,Shadesteel Greaves,24,32404,0,0,0,0,32428,3,22450,1,21886,4,22456,6,23446,12,0,0,0,0,0,0
